ticker,crsp_fundno,caldt,dnav,dret
ITE,43610,20140506,59.4812,0.000123
ITE,43610,20140505,59.4739,-0.000116
ITE,43610,20140502,59.4808,-0.000464
ITE,43610,20140501,59.5084,0.000891
ITE,43610,20140430,59.506,0.001732
ITE,43610,20140429,59.4031,-0.000466
ITE,43610,20140425,59.4282,0.000535
ITE,43610,20140424,59.3964,-0.000044
ITE,43610,20140423,59.399,0.00116
ITE,43610,20140421,59.3608,0.000128
ITE,43610,20140417,59.3532,-0.002147
ITE,43610,20140416,59.4809,-0.000825
ITE,43610,20140414,59.5457,-0.000847
ITE,43610,20140411,59.5962,0.000349
ITE,43610,20140410,59.5754,0.001846
ITE,43610,20140409,59.4656,0.000948
ITE,43610,20140408,59.4093,0.00033
ITE,43610,20140407,59.3897,0.000962
ITE,43610,20140404,59.3326,0.002575
ITE,43610,20140402,59.181,-0.001441
ITE,43610,20140401,59.2664,-0.000477
ITE,43610,20140331,59.3459,0.000222
ITE,43610,20140327,59.3895,0.000185
ITE,43610,20140326,59.3785,0.001337
ITE,43610,20140325,59.2992,0.000439
ITE,43610,20140321,59.2949,0.000127
ITE,43610,20140320,59.2874,-0.000388
ITE,43610,20140319,59.3104,-0.004189
ITE,43610,20140318,59.5599,0.000726
ITE,43610,20140317,59.5167,-0.001413
ITE,43610,20140314,59.6009,0.00004
ITE,43610,20140313,59.5985,0.002071
ITE,43610,20140311,59.4201,0.000451
ITE,43610,20140310,59.3933,0.000337
ITE,43610,20140307,59.3733,-0.001957
ITE,43610,20140305,59.5554,-0.000091
ITE,43610,20140304,59.5608,-0.002178
ITE,43610,20140303,59.6908,0.001579
ITE,43610,20140227,59.6832,0.00076
ITE,43610,20140226,59.6379,0.000884
ITE,43610,20140225,59.5852,0.001275
ITE,43610,20140224,59.5093,-0.000519
ITE,43610,20140221,59.5402,0.000499
ITE,43610,20140220,59.5105,-0.000752
ITE,43610,20140219,59.5553,-0.000918
ITE,43610,20140214,59.5317,-0.000334
ITE,43610,20140213,59.5516,0.001945
ITE,43610,20140212,59.436,-0.001252
ITE,43610,20140210,59.5911,-0.000226
ITE,43610,20140207,59.6046,0.001448
ITE,43610,20140206,59.5184,-0.000881
ITE,43610,20140204,59.6232,-0.000813
ITE,43610,20140203,59.6717,0.00244
ITE,43610,20140131,59.5767,0.000835
ITE,43610,20140130,59.527,-0.000554
ITE,43610,20140129,59.56,0.001921
ITE,43610,20140128,59.4458,0.000867
ITE,43610,20140127,59.3943,-0.000789
ITE,43610,20140123,59.3842,0.002998
ITE,43610,20140122,59.2067,-0.001476
ITE,43610,20140121,59.2942,-0.00017
ITE,43610,20140116,59.2738,0.000993
ITE,43610,20140115,59.215,-0.000795
ITE,43610,20140114,59.2621,-0.001611
ITE,43610,20140110,59.2892,0.003685
ITE,43610,20140109,59.0715,0.000539
ITE,43610,20140108,59.0397,-0.002445
ITE,43610,20140107,59.1844,0.000609
ITE,43610,20140106,59.1484,0.000839
ITE,43610,20140103,59.0988,-0.000367
ITE,43610,20140102,59.1205,0.000724
ITE,43610,20131230,59.1163,0.000914
ITE,43610,20131227,59.0623,0.000073
ITE,43610,20131226,59.171,-0.000112
ITE,43610,20131223,59.2615,-0.000931
ITE,43610,20131220,59.3167,-0.000089
ITE,43610,20131219,59.322,-0.002262
ITE,43610,20131217,59.4884,0.001109
ITE,43610,20131216,59.4225,-0.000081
ITE,43610,20131213,59.4273,0.000168
ITE,43610,20131212,59.4173,-0.001241
ITE,43610,20131211,59.4911,-0.00112
ITE,43610,20131210,59.5578,0.001542
ITE,43610,20131209,59.4661,0.000336
ITE,43610,20131205,59.4826,-0.000783
ITE,43610,20131204,59.5292,-0.001577
ITE,43610,20131203,59.6232,0.000804
ITE,43610,20131129,59.7271,-0.000084
ITE,43610,20131127,59.7321,-0.0008
ITE,43610,20131126,59.7799,0.001166
ITE,43610,20131122,59.6931,0.000406
ITE,43610,20131121,59.6689,0.000137
ITE,43610,20131120,59.6607,-0.000598
ITE,43610,20131125,59.7103,0.000288
ITE,43610,20131202,59.5753,-0.001501
ITE,43610,20131206,59.4461,-0.000614
ITE,43610,20131218,59.4565,-0.000536
ITE,43610,20131224,59.1776,-0.001416
ITE,43610,20131231,59.0777,-0.000653
ITE,43610,20140113,59.3577,0.001155
ITE,43610,20140117,59.3043,0.000515
ITE,43610,20140124,59.4412,0.00096
ITE,43610,20140205,59.5709,-0.000877
ITE,43610,20140211,59.5105,-0.001353
ITE,43610,20140218,59.61,0.001315
ITE,43610,20140228,59.6419,-0.000692
ITE,43610,20140306,59.4897,-0.001103
ITE,43610,20140312,59.4753,0.000929
ITE,43610,20140324,59.2732,-0.000366
ITE,43610,20140328,59.3327,-0.000956
ITE,43610,20140403,59.1802,-0.000014
ITE,43610,20140415,59.53,-0.000264
ITE,43610,20140422,59.3302,-0.000515
ITE,43610,20140428,59.4308,0.000044
ITE,43610,20140508,59.5944,0.000959
ITE,43610,20140514,59.7101,0.00192
ITE,43610,20140520,59.8177,0.001044
ITE,43610,20140602,59.6786,-0.002156
ITE,43610,20140606,59.5873,-0.000763
ITE,43610,20140612,59.5889,0.001388
ITE,43610,20140624,59.5632,0.000818
ITE,43610,20140630,59.7223,0.000392
ITE,43610,20140707,59.4647,0.000298
ITE,43610,20140717,59.6666,0.001734
ITE,43610,20140723,59.6749,0.000258
ITE,43610,20140729,59.6334,0.000675
ITE,43610,20140808,59.7495,-0.000162
ITE,43610,20140814,59.8315,0.000545
ITE,43610,20140820,59.726,-0.001389
ITE,43610,20140902,59.6548,-0.001986
ITE,43610,20140908,59.6077,-0.000667
ITE,43610,20140912,59.4111,-0.001434
ITE,43610,20140924,59.4755,-0.000994
ITE,43610,20140930,59.551,-0.000336
ITE,43610,20141006,59.6744,0.001349
ITE,43610,20141022,60.1772,-0.000895
ITE,43610,20141028,60.0899,-0.000622
ITE,43610,20141107,59.9265,0.002327
ITE,43610,20141113,59.8859,0.000695
ITE,43610,20141119,59.877,-0.000889
ITE,43610,20141202,59.9557,-0.002122
ITE,43610,20141208,59.8474,0.000876
ITE,43610,20131119,59.6964,-0.001021
ITE,43610,20131118,59.7574,0.000898
ITE,43610,20131115,59.7038,-0.000193
ITE,43610,20131114,59.7153,0.001741
ITE,43610,20131112,59.5187,-0.000927
ITE,43610,20131111,59.5739,0.000047
ITE,43610,20131108,59.5711,-0.003179
ITE,43610,20131106,59.7172,0.001222
ITE,43610,20131105,59.6443,-0.001064
ITE,43610,20131104,59.7078,0.000644
ITE,43610,20131031,59.8346,-0.000137
ITE,43610,20131030,59.8428,-0.000494
ITE,43610,20131029,59.8724,0.000373
ITE,43610,20131028,59.8501,-0.000097
ITE,43610,20131025,59.8559,0.000689
ITE,43610,20131024,59.8147,-0.000817
ITE,43610,20131023,59.8636,0.000403
ITE,43610,20131021,59.6969,-0.00043
ITE,43610,20131018,59.7226,-0.000233
ITE,43610,20131017,59.7365,0.002292
ITE,43610,20131015,59.519,-0.000658
ITE,43610,20131014,59.5582,0.000047
ITE,43610,20131011,59.5554,0.000509
ITE,43610,20131010,59.5251,-0.000477
ITE,43610,20131009,59.5535,0.000155
ITE,43610,20131008,59.5443,-0.000713
ITE,43610,20131007,59.5868,0.000054
ITE,43610,20131004,59.5836,-0.001252
ITE,43610,20131003,59.6583,0.000631
ITE,43610,20131002,59.6207,0.000964
ITE,43610,20131001,59.5633,-0.000874
ITE,43610,20130927,59.6629,0.000965
ITE,43610,20130926,59.6054,-0.000622
ITE,43610,20130925,59.6425,0.00102
ITE,43610,20130923,59.4952,0.00051
ITE,43610,20130920,59.4649,0.000182
ITE,43610,20130919,59.4541,-0.001116
ITE,43610,20130917,59.2206,0.00076
ITE,43610,20130916,59.1756,0.00182
ITE,43610,20130913,59.0681,0.000246
ITE,43610,20130912,59.0536,0.000215
ITE,43610,20130911,59.0409,0.001583
ITE,43610,20130910,58.9476,-0.00171
ITE,43610,20130909,59.0486,0.001836
ITE,43610,20130905,58.8178,-0.002835
ITE,43610,20130904,58.985,-0.002062
ITE,43610,20130903,59.1069,-0.002315
ITE,43610,20130829,59.314,0.000702
ITE,43610,20130828,59.2724,-0.001617
ITE,43610,20130827,59.3684,0.002152
ITE,43610,20130823,59.1968,0.00175
ITE,43610,20130822,59.0934,-0.002104
ITE,43610,20130821,59.218,-0.001566
ITE,43610,20130820,59.3109,0.001919
ITE,43610,20130819,59.1973,-0.001363
ITE,43610,20130816,59.2781,-0.001649
ITE,43610,20130815,59.376,-0.001218
ITE,43610,20130813,59.4342,-0.00309
ITE,43610,20130812,59.6184,-0.000503
ITE,43610,20130809,59.6484,0.00008
ITE,43610,20130807,59.617,0.000841
ITE,43610,20130806,59.5669,-0.000032
ITE,43610,20130805,59.5688,-0.000817
ITE,43610,20130801,59.3872,-0.003288
ITE,43610,20130731,59.6521,0.000188
ITE,43610,20130730,59.6409,-0.000313
ITE,43610,20130729,59.6596,-0.000476
ITE,43610,20130726,59.688,0.00173
ITE,43610,20130725,59.5849,-0.00028
ITE,43610,20130724,59.6016,-0.001882
ITE,43610,20130722,59.7471,0.000017
ITE,43610,20130719,59.7461,0.001133
ITE,43610,20130718,59.6785,-0.000777
ITE,43610,20130716,59.6335,0.000658
ITE,43610,20130715,59.5943,0.001375
ITE,43610,20130712,59.5125,-0.000922
ITE,43610,20130711,59.5674,0.003469
ITE,43610,20130710,59.3615,-0.000805
ITE,43610,20130717,59.7249,0.001533
ITE,43610,20130709,59.4093,0.000509
ITE,43610,20130708,59.3791,0.002531
ITE,43610,20130705,59.2292,-0.005441
ITE,43610,20130703,59.5532,-0.00099
ITE,43610,20130702,59.6122,0.00048
ITE,43610,20130701,59.5836,-0.000046
ITE,43610,20130723,59.714,-0.000554
ITE,43610,20130628,59.6557,-0.000037
ITE,43610,20130627,59.6579,0.00201
ITE,43610,20130626,59.5382,0.001509
ITE,43610,20130625,59.4485,-0.000924
ITE,43610,20130802,59.6175,0.003878
ITE,43610,20130624,59.5035,-0.001207
ITE,43610,20130621,59.5754,-0.002899
ITE,43610,20130620,59.7486,-0.002582
ITE,43610,20130619,59.9033,-0.004697
ITE,43610,20130808,59.6436,0.000446
ITE,43610,20130618,60.186,-0.00013
ITE,43610,20130617,60.1938,-0.000769
ITE,43610,20130814,59.4484,0.000239
ITE,43610,20130614,60.2401,0.002354
ITE,43610,20130613,60.0986,0.001413
ITE,43610,20130612,60.0138,-0.000844
ITE,43610,20130611,60.0645,0.000265
ITE,43610,20130610,60.0486,-0.001291
ITE,43610,20130607,60.1262,-0.002303
ITE,43610,20130826,59.2409,0.000745
ITE,43610,20130606,60.265,0.000564
ITE,43610,20130605,60.231,0.000813
ITE,43610,20130604,60.1821,-0.000347
ITE,43610,20130603,60.203,0.00081
ITE,43610,20130830,59.3101,-0.000066
ITE,43610,20130531,60.2265,-0.001043
ITE,43610,20130530,60.2894,0.000085
ITE,43610,20130529,60.2843,-0.000036
ITE,43610,20130528,60.2865,-0.003264
ITE,43610,20130906,58.9404,0.002084
ITE,43610,20130524,60.4839,0.000172
ITE,43610,20130523,60.4735,0.000048
ITE,43610,20130522,60.4706,-0.002012
ITE,43610,20130521,60.5925,0.000428
ITE,43610,20130520,60.5666,-0.000182
ITE,43610,20130517,60.5776,-0.001921
ITE,43610,20130516,60.6942,0.001913
ITE,43610,20130515,60.5783,0.000348
ITE,43610,20130918,59.5205,0.005064
ITE,43610,20130924,59.5817,0.001454
ITE,43610,20130514,60.5572,-0.00069
ITE,43610,20130513,60.599,-0.000341
ITE,43610,20130510,60.6197,-0.002078
ITE,43610,20130509,60.7459,-0.000204
ITE,43610,20130930,59.6775,0.000245
ITE,43610,20130508,60.7583,0.000408
ITE,43610,20130507,60.7335,-0.000232
ITE,43610,20130506,60.7476,-0.000589
ITE,43610,20130503,60.7834,-0.002555
ITE,43610,20130502,60.9391,0.000184
ITE,43610,20130501,60.9279,0.00084
ITE,43610,20130430,60.9476,-0.000064
ITE,43610,20130429,60.9515,0.00003
ITE,43610,20130426,60.9497,0.001165
ITE,43610,20130425,60.8788,-0.000192
ITE,43610,20130424,60.8905,0.000154
ITE,43610,20130423,60.8811,-0.000046
ITE,43610,20131016,59.5999,0.001359
ITE,43610,20130422,60.8839,0.000363
ITE,43610,20130419,60.8618,-0.000394
ITE,43610,20131022,59.8395,0.002389
ITE,43610,20130418,60.8858,0.000176
ITE,43610,20130417,60.8751,0.000296
ITE,43610,20130416,60.8571,-0.000391
ITE,43610,20130415,60.8809,0.000281
ITE,43610,20130412,60.8638,0.001346
ITE,43610,20130411,60.782,0.000374
ITE,43610,20131101,59.6694,-0.001682
ITE,43610,20130410,60.7593,-0.001164
ITE,43610,20130409,60.8301,-0.000161
ITE,43610,20130408,60.8399,-0.000844
ITE,43610,20130405,60.8913,0.000842
ITE,43610,20130404,60.8401,0.001289
ITE,43610,20130403,60.7618,0.001363
ITE,43610,20130402,60.6791,-0.000443
ITE,43610,20130401,60.706,0.000477
ITE,43610,20131107,59.7611,0.000735
ITE,43610,20131113,59.6115,0.001559
ITE,43610,20130328,60.7514,-0.00026
ITE,43610,20130327,60.7672,0.001221
ITE,43610,20130326,60.6931,0.000343
ITE,43610,20130325,60.6723,0.000165
ITE,43610,20130322,60.6623,0.000289
ITE,43610,20130321,60.6448,-0.000058
ITE,43610,20130320,60.6483,-0.000504
ITE,43610,20130319,60.6789,0.001133
ITE,43610,20130318,60.6102,0.000885
ITE,43610,20130315,60.5566,0.001303
ITE,43610,20130314,60.4778,-0.000145
ITE,43610,20130313,60.4866,-0.000038
ITE,43610,20130312,60.4889,0.000774
ITE,43610,20130311,60.4421,0
ITE,43610,20130308,60.4421,-0.001391
ITE,43610,20130307,60.5263,-0.001374
ITE,43610,20130306,60.6096,-0.001043
ITE,43610,20130305,60.6729,-0.000412
ITE,43610,20130304,60.6979,-0.000441
ITE,43610,20130301,60.7247,0.000715
ITE,43610,20130228,60.7491,0.000423
ITE,43610,20130227,60.7234,-0.000235
ITE,43610,20130226,60.7377,0.000468
ITE,43610,20130225,60.7093,0.001761
ITE,43610,20130222,60.6026,0.000286
ITE,43610,20130221,60.5853,0.001082
ITE,43610,20130220,60.5198,0.000382
ITE,43610,20130219,60.4967,-0.000557
ITE,43610,20130215,60.5304,-0.000114
ITE,43610,20130214,60.5373,0.0013
ITE,43610,20130213,60.4587,-0.000972
ITE,43610,20130212,60.5175,-0.000962
ITE,43610,20130211,60.5758,-0.000092
ITE,43610,20130208,60.5814,-0.000116
ITE,43610,20130207,60.5884,0.000371
ITE,43610,20130206,60.5659,0.001276
ITE,43610,20130205,60.4887,-0.001011
ITE,43610,20130204,60.5499,0.001124
ITE,43610,20130201,60.4819,-0.000251
ITE,43610,20130131,60.5732,0.000494
ITE,43610,20130130,60.5433,-0.00002
ITE,43610,20130129,60.5445,0.000053
ITE,43610,20130128,60.5413,-0.000759
ITE,43610,20130125,60.5873,-0.002765
ITE,43610,20130124,60.7553,-0.000188
ITE,43610,20130123,60.7667,0.000048
ITE,43610,20130122,60.7638,0.000451
ITE,43610,20130118,60.7364,0.000847
ITE,43610,20130117,60.685,-0.001417
ITE,43610,20130116,60.7711,0.00013
ITE,43610,20130115,60.7632,0.0007
ITE,43610,20130114,60.7207,0.00039
ITE,43610,20130111,60.697,0.000462
ITE,43610,20130110,60.669,-0.001023
ITE,43610,20130109,60.7311,0.000831
ITE,43610,20130108,60.6807,0.000944
ITE,43610,20130107,60.6235,0.000252
ITE,43610,20130104,60.6082,-0.000397
ITE,43610,20130103,60.6323,-0.001454
ITE,43610,20130102,60.7206,-0.001744
ITE,43610,20121231,60.8267,-0.000368
ITE,43610,20121228,60.8491,0.000255
ITE,43610,20121227,60.8336,0.001272
ITE,43610,20121226,61.1195,0.000388
ITE,43610,20121224,61.0958,-0.00053
ITE,43610,20121221,61.1282,0.000942
ITE,43610,20121220,61.0707,-0.00001
ITE,43610,20121219,61.0713,0.000669
ITE,43610,20121218,61.0305,-0.001585
ITE,43610,20121217,61.1274,-0.00132
ITE,43610,20121214,61.2082,0.000391
ITE,43610,20121213,61.1843,-0.000999
ITE,43610,20121212,61.2455,-0.000764
ITE,43610,20121211,61.2923,-0.000634
ITE,43610,20121210,61.3312,0.000271
ITE,43610,20121207,61.3146,-0.000852
ITE,43610,20121206,61.3669,0.000222
ITE,43610,20121205,61.3533,0.000561
ITE,43610,20121204,61.3189,0.000423
ITE,43610,20121203,61.293,-0.000418
ITE,43610,20121130,61.3943,0.000455
ITE,43610,20121129,61.3664,0.000124
ITE,43610,20121128,61.3588,0.000858
ITE,43610,20121127,61.3062,0.000542
ITE,43610,20121126,61.273,0.000745
ITE,43610,20121123,61.2274,-0.000216
ITE,43610,20121121,61.2406,-0.000837
ITE,43610,20121120,61.2919,-0.001024
ITE,43610,20121119,61.3547,-0.000845
ITE,43610,20121116,61.4066,0.000468
ITE,43610,20121115,61.3779,0.000031
ITE,43610,20121114,61.376,0.000021
ITE,43610,20121113,61.3747,0.000616
ITE,43610,20121112,61.3369,0.000051
ITE,43610,20121109,61.3338,0.000199
ITE,43610,20121108,61.3216,0.000813
ITE,43610,20121107,61.2718,0.002961
ITE,43610,20121106,61.0909,-0.001611
ITE,43610,20121105,61.1895,0.001142
ITE,43610,20121102,61.1197,-0.000072
ITE,43610,20121101,61.1241,-0.000586
ITE,43610,20121031,61.2389,0.001668
ITE,43610,20121026,61.1369,0.00207
ITE,43610,20121025,61.0106,-0.001785
ITE,43610,20121024,61.1197,0.000141
ITE,43610,20121023,61.1111,0.000876
ITE,43610,20121022,61.0576,-0.000929
ITE,43610,20121019,61.1144,0.001145
ITE,43610,20121018,61.0445,-0.000251
ITE,43610,20121017,61.0598,-0.0027
ITE,43610,20121016,61.2251,-0.001263
ITE,43610,20121015,61.3025,0.000082
ITE,43610,20121012,61.2975,0.000199
ITE,43610,20121011,61.2853,0.000144
ITE,43610,20121010,61.2765,0.000354
ITE,43610,20121009,61.2548,0.000227
ITE,43610,20121008,61.2409,0.000051
ITE,43610,20121005,61.2378,-0.001695
ITE,43610,20121004,61.3418,-0.000914
ITE,43610,20121003,61.3979,0.000168
ITE,43610,20121002,61.3876,0.000199
ITE,43610,20121001,61.3754,0.000325
ITE,43610,20120928,61.4326,0.000376
ITE,43610,20120927,61.4095,-0.000352
ITE,43610,20120926,61.4311,0.00135
ITE,43610,20120925,61.3483,0.000618
ITE,43610,20120924,61.3104,0.000733
ITE,43610,20120921,61.2655,0.00072
ITE,43610,20120920,61.2214,-0.000016
ITE,43610,20120919,61.2224,0.000448
ITE,43610,20120918,61.195,0.000631
ITE,43610,20120917,61.1564,0.000322
ITE,43610,20120914,61.1367,-0.002483
ITE,43610,20120913,61.2889,0.001088
ITE,43610,20120912,61.2223,-0.001209
ITE,43610,20120911,61.2964,-0.000184
ITE,43610,20120910,61.3077,-0.000538
ITE,43610,20120907,61.3407,0.001015
ITE,43610,20120906,61.2785,-0.002156
ITE,43610,20120905,61.4109,-0.000153
ITE,43610,20120904,61.4203,-0.000593
ITE,43610,20120831,61.5374,0.001929
ITE,43610,20120830,61.4189,0.001201
ITE,43610,20120829,61.3452,-0.000368
ITE,43610,20120828,61.3678,0.000339
ITE,43610,20120827,61.347,0.00075
ITE,43610,20120824,61.301,-0.000457
ITE,43610,20120823,61.329,0.001117
ITE,43610,20120822,61.2606,0.002609
ITE,43610,20120821,61.1012,0.000156
ITE,43610,20120820,61.0917,0.000174
ITE,43610,20120817,61.0811,0.00055
ITE,43610,20120816,61.0475,-0.000771
ITE,43610,20120815,61.0946,-0.001814
ITE,43610,20120814,61.2056,-0.001667
ITE,43610,20120813,61.3078,-0.000183
ITE,43610,20120810,61.319,0.001127
ITE,43610,20120809,61.25,-0.000165
ITE,43610,20120808,61.2601,-0.00054
ITE,43610,20120807,61.2932,-0.002027
ITE,43610,20120806,61.4177,0.000764
ITE,43610,20120803,61.3708,-0.002295
ITE,43610,20120802,61.512,0.001402
ITE,43610,20120801,61.4259,-0.001584
ITE,43610,20120731,61.6049,0.000603
ITE,43610,20120730,61.5678,0.001632
ITE,43610,20120727,61.4675,-0.002983
ITE,43610,20120726,61.6514,-0.000603
ITE,43610,20120725,61.6886,-0.00011
ITE,43610,20120724,61.6954,0.000512
ITE,43610,20120723,61.6638,0.000638
ITE,43610,20120720,61.6245,0.001349
ITE,43610,20120719,61.5415,-0.000663
ITE,43610,20120718,61.5823,0.000878
ITE,43610,20120717,61.5283,-0.000872
ITE,43610,20120716,61.582,0.001298
ITE,43610,20120713,61.5022,-0.000138
ITE,43610,20120712,61.5107,0.000281
ITE,43610,20120711,61.4934,-0.000132
ITE,43610,20120710,61.5015,0.000237
ITE,43610,20120709,61.4869,0.000718
ITE,43610,20120706,61.4428,0.001395
ITE,43610,20120705,61.3572,0.00094
ITE,43610,20120703,61.2996,-0.001146
ITE,43610,20120702,61.3699,0.002209
ITE,43610,20120629,61.3144,-0.001571
ITE,43610,20120628,61.4109,0.001278
ITE,43610,20120627,61.3325,0.000261
ITE,43610,20120626,61.3165,-0.000556
ITE,43610,20120625,61.3506,0.001654
ITE,43610,20120622,61.2493,-0.001146
ITE,43610,20120621,61.3196,0.00064
ITE,43610,20120620,61.2804,-0.001066
ITE,43610,20120619,61.3458,-0.000783
ITE,43610,20120618,61.3939,-0.000122
ITE,43610,20120615,61.4014,0.001205
ITE,43610,20120614,61.3275,-0.000438
ITE,43610,20120613,61.3544,0.001456
ITE,43610,20120612,61.2652,-0.001901
ITE,43610,20120611,61.3819,0.000856
ITE,43610,20120608,61.3294,0.00024
ITE,43610,20120607,61.3147,0.000233
ITE,43610,20120606,61.3004,-0.002116
ITE,43610,20120605,61.4304,-0.000286
ITE,43610,20120604,61.448,-0.002003
ITE,43610,20120601,61.5713,0.002385
ITE,43610,20120531,61.5093,0.000976
ITE,43610,20120530,61.4493,0.002841
ITE,43610,20120529,61.2752,0.000201
ITE,43610,20120525,61.2629,0.000488
ITE,43610,20120524,61.233,-0.001018
ITE,43610,20120523,61.2954,0.001616
ITE,43610,20120522,61.1965,-0.001203
ITE,43610,20120521,61.2702,-0.000473
ITE,43610,20120518,61.2992,-0.000041
ITE,43610,20120517,61.3017,0.000748
ITE,43610,20120516,61.2559,0.000016
ITE,43610,20120515,61.2549,-0.000189
ITE,43610,20120514,61.2665,0.000995
ITE,43610,20120511,61.2056,0.00098
ITE,43610,20120510,61.1457,-0.000409
ITE,43610,20120509,61.1707,-0.000007
ITE,43610,20120508,61.1711,0.000846
ITE,43610,20120507,61.1194,0.000072
ITE,43610,20120504,61.115,0.001296
ITE,43610,20120503,61.0359,0.000049
ITE,43610,20120502,61.0329,0.00079
ITE,43610,20120501,60.9847,-0.001092
ITE,43610,20120430,61.1351,0.000466
ITE,43610,20120427,61.1066,0.000612
ITE,43610,20120426,61.0692,0.0008
ITE,43610,20120425,61.0204,-0.000308
ITE,43610,20120424,61.0392,-0.000766
ITE,43610,20120423,61.086,0.0011
ITE,43610,20120420,61.0189,-0.000334
ITE,43610,20120419,61.0393,0.000649
ITE,43610,20120418,60.9997,0.000661
ITE,43610,20120417,60.9594,-0.000846
ITE,43610,20120416,61.011,0.0006
ITE,43610,20120413,60.9744,0.001409
ITE,43610,20120412,60.8886,-0.000455
ITE,43610,20120411,60.9163,-0.000904
ITE,43610,20120410,60.9714,0.001671
ITE,43610,20120409,60.8697,0.003849
ITE,43610,20120405,60.6363,0.001902
ITE,43610,20120404,60.5212,0.001635
ITE,43610,20120403,60.4224,-0.002857
ITE,43610,20120402,60.5955,0.00081
ITE,43610,20120330,60.6331,-0.001296
ITE,43610,20120329,60.7118,0.00107
ITE,43610,20120328,60.6469,-0.000219
ITE,43610,20120327,60.6602,0.002032
ITE,43610,20120326,60.5372,0.000127
ITE,43610,20120323,60.5295,0.001171
ITE,43610,20120322,60.4587,0.000813
ITE,43610,20120321,60.4096,0.002235
ITE,43610,20120320,60.2749,-0.00026
ITE,43610,20120319,60.2906,-0.002459
ITE,43610,20120316,60.4392,-0.000528
ITE,43610,20120315,60.4711,0.00046
ITE,43610,20120314,60.4433,-0.004919
ITE,43610,20120313,60.7421,-0.002245
ITE,43610,20120312,60.8788,-0.000099
ITE,43610,20120309,60.8848,-0.000729
ITE,43610,20120308,60.9292,-0.00111
ITE,43610,20120307,60.9969,-0.000935
ITE,43610,20120306,61.054,0.001797
ITE,43610,20120305,60.9445,-0.000911
ITE,43610,20120302,61.0001,0.001856
ITE,43610,20120301,60.8871,-0.001175
ITE,43610,20120229,61.0415,-0.001338
ITE,43610,20120228,61.1233,0.000038
ITE,43610,20120227,61.121,0.001706
ITE,43610,20120224,61.0169,-0.000234
ITE,43610,20120223,61.0312,0.000329
ITE,43610,20120222,61.0111,0.00141
ITE,43610,20120221,60.9252,-0.00122
ITE,43610,20120217,60.9996,-0.000151
ITE,43610,20120216,61.0088,-0.00217
ITE,43610,20120215,61.1415,0.000239
ITE,43610,20120214,61.1269,0.001255
ITE,43610,20120213,61.0503,-0.001008
ITE,43610,20120210,61.1119,0.002004
ITE,43610,20120209,60.9897,-0.001279
ITE,43610,20120208,61.0678,-0.000344
ITE,43610,20120207,61.0888,-0.001921
ITE,43610,20120206,61.2064,0.001256
ITE,43610,20120203,61.1296,-0.002934
ITE,43610,20120202,61.3095,0.000499
ITE,43610,20120201,61.2789,-0.000895
ITE,43610,20120131,61.4237,0.000852
ITE,43610,20120130,61.3714,0.001093
ITE,43610,20120127,61.3044,0.000846
ITE,43610,20120126,61.2526,0.002142
ITE,43610,20120125,61.1217,0.002692
ITE,43610,20120124,60.9576,0.000264
ITE,43610,20120123,60.9415,-0.000817
ITE,43610,20120120,60.9913,-0.001437
ITE,43610,20120119,61.0791,-0.001781
ITE,43610,20120118,61.1881,-0.001174
ITE,43610,20120117,61.26,0.000237
ITE,43610,20120113,61.2455,0.002153
ITE,43610,20120112,61.1139,-0.000764
ITE,43610,20120111,61.1606,0.001707
ITE,43610,20120110,61.0564,-0.000314
ITE,43610,20120109,61.0756,0.00045
ITE,43610,20120106,61.0481,0.000938
ITE,43610,20120105,60.9909,0.000402
ITE,43610,20120104,60.9664,-0.000492
ITE,43610,20120103,60.9964,-0.001906
ITE,43610,20111230,61.1129,0.001057
ITE,43610,20111229,61.0484,0.000526
ITE,43610,20111228,61.0163,0.002664
ITE,43610,20111227,61.0999,0.000377
ITE,43610,20111223,61.0769,-0.002328
ITE,43610,20111222,61.2194,0.000047
ITE,43610,20111221,61.2165,-0.001165
ITE,43610,20111220,61.2879,-0.002485
ITE,43610,20111219,61.4406,0.000583
ITE,43610,20111216,61.4048,0.001693
ITE,43610,20111215,61.301,-0.000236
ITE,43610,20111214,61.3155,0.000765
ITE,43610,20111213,61.2686,0.000831
ITE,43610,20111212,61.2177,0.001135
ITE,43610,20111209,61.1483,-0.001838
ITE,43610,20111208,61.2609,0.001527
ITE,43610,20111207,61.1675,0.002412
ITE,43610,20111206,61.0203,-0.00077
ITE,43610,20111205,61.0673,-0.000268
ITE,43610,20111202,61.0837,0.001894
ITE,43610,20111201,60.9682,-0.000798
ITE,43610,20111130,61.1079,-0.001257
ITE,43610,20111129,61.1848,-0.000836
ITE,43610,20111128,61.236,0.000524
ITE,43610,20111125,61.2039,-0.00198
ITE,43610,20111123,61.3253,0.001411
ITE,43610,20111122,61.2389,0.000804
ITE,43610,20111121,61.1897,0.001039
ITE,43610,20111118,61.1262,-0.001936
ITE,43610,20111117,61.2448,0.001205
ITE,43610,20111116,61.1711,0.000592
ITE,43610,20111115,61.1349,-0.000548
ITE,43610,20111114,61.1684,0.00037
ITE,43610,20111111,61.1458,0.000177
ITE,43610,20111110,61.135,-0.001895
ITE,43610,20171114,59.7132,0.000375
ITE,43610,20171127,59.7762,0.000604
